Date,Year,Month,Day,Flow
5/24/1980,1980,5,24,11.30743403
5/25/1980,1980,5,25,11.30743403
5/26/1980,1980,5,26,10.17669063
5/27/1980,1980,5,27,8.706724205
5/28/1980,1980,5,28,16.96115105
5/29/1980,1980,5,29,14.69966424
5/30/1980,1980,5,30,11.30743403
5/31/1980,1980,5,31,9.272095907
6/1/1980,1980,6,1,7.403982397
6/2/1980,1980,6,2,5.803121338
6/3/1980,1980,6,3,5.202798441
6/4/1980,1980,6,4,4.70252936
6/5/1980,1980,6,5,4.102206463
6/6/1980,1980,6,6,3.301775934
6/7/1980,1980,6,7,2.701453037
6/8/1980,1980,6,8,2.10113014
6/9/1980,1980,6,9,1.600861059
6/10/1980,1980,6,10,1.500807243
6/11/1980,1980,6,11,1.583292819
6/12/1980,1980,6,12,1.385381216
6/13/1980,1980,6,13,1.385381216
6/14/1980,1980,6,14,1.187469614
6/15/1980,1980,6,15,1.088513813
6/16/1980,1980,6,16,0.702586188
6/17/1980,1980,6,17,0.564048067
6/18/1980,1980,6,18,0.484883426
6/19/1980,1980,6,19,0.455196685
6/20/1980,1980,6,20,0.564048067
6/21/1980,1980,6,21,0.898370072
6/22/1980,1980,6,22,0.624953094
6/23/1980,1980,6,23,0.546833957
6/24/1980,1980,6,24,0.410125468
6/25/1980,1980,6,25,0.214827626
6/26/1980,1980,6,26,0.546833957
6/27/1980,1980,6,27,0.820250935
6/28/1980,1980,6,28,0.761661583
6/29/1980,1980,6,29,0.546833957
6/30/1980,1980,6,30,0.351536115
7/1/1980,1980,7,1,0.326984386
7/2/1980,1980,7,2,0.208080973
7/3/1980,1980,7,3,0.208080973
7/4/1980,1980,7,4,0.208080973
7/5/1980,1980,7,5,0.208080973
7/6/1980,1980,7,6,0.118903413
7/7/1980,1980,7,7,0.118903413
7/8/1980,1980,7,8,0.118903413
7/9/1980,1980,7,9,0.118903413
7/10/1980,1980,7,10,0
7/11/1980,1980,7,11,0
7/12/1980,1980,7,12,0
7/13/1980,1980,7,13,0
7/14/1980,1980,7,14,0
7/15/1980,1980,7,15,0
7/16/1980,1980,7,16,0
7/17/1980,1980,7,17,0
7/18/1980,1980,7,18,0
7/19/1980,1980,7,19,0
7/20/1980,1980,7,20,0
7/21/1980,1980,7,21,0
7/22/1980,1980,7,22,0
7/23/1980,1980,7,23,0
7/24/1980,1980,7,24,0
7/25/1980,1980,7,25,0
7/26/1980,1980,7,26,0
7/27/1980,1980,7,27,0
7/28/1980,1980,7,28,0
7/29/1980,1980,7,29,0
7/30/1980,1980,7,30,0
7/31/1980,1980,7,31,0
8/1/1980,1980,8,1,0
8/2/1980,1980,8,2,0
8/3/1980,1980,8,3,0
8/4/1980,1980,8,4,0
8/5/1980,1980,8,5,0
8/6/1980,1980,8,6,0
8/7/1980,1980,8,7,0
8/8/1980,1980,8,8,0
8/9/1980,1980,8,9,0
8/10/1980,1980,8,10,0
8/11/1980,1980,8,11,0
8/12/1980,1980,8,12,0
8/13/1980,1980,8,13,0
8/14/1980,1980,8,14,0
8/15/1980,1980,8,15,0
8/16/1980,1980,8,16,0
8/17/1980,1980,8,17,0
8/18/1980,1980,8,18,0
8/19/1980,1980,8,19,0
8/20/1980,1980,8,20,0
8/21/1980,1980,8,21,0
8/22/1980,1980,8,22,0
8/23/1980,1980,8,23,0
8/24/1980,1980,8,24,0
8/25/1980,1980,8,25,0
8/26/1980,1980,8,26,0
8/27/1980,1980,8,27,0
8/28/1980,1980,8,28,0
8/29/1980,1980,8,29,0
8/30/1980,1980,8,30,0
8/31/1980,1980,8,31,0
9/1/1980,1980,9,1,0
9/2/1980,1980,9,2,0
9/3/1980,1980,9,3,0
9/4/1980,1980,9,4,0
9/5/1980,1980,9,5,0
9/6/1980,1980,9,6,0
9/7/1980,1980,9,7,0
9/8/1980,1980,9,8,0
9/9/1980,1980,9,9,0
9/10/1980,1980,9,10,0
9/11/1980,1980,9,11,0
9/12/1980,1980,9,12,0
9/13/1980,1980,9,13,0
9/14/1980,1980,9,14,0
9/15/1980,1980,9,15,0
9/16/1980,1980,9,16,0
9/17/1980,1980,9,17,0
9/18/1980,1980,9,18,0
9/19/1980,1980,9,19,0
9/20/1980,1980,9,20,0
9/21/1980,1980,9,21,0
9/22/1980,1980,9,22,0
9/23/1980,1980,9,23,0
9/24/1980,1980,9,24,0
9/25/1980,1980,9,25,0
9/26/1980,1980,9,26,0
9/27/1980,1980,9,27,0
9/28/1980,1980,9,28,0
9/29/1980,1980,9,29,0
9/30/1980,1980,9,30,0
10/1/1980,1980,10,1,0
10/2/1980,1980,10,2,0
10/3/1980,1980,10,3,0
10/4/1980,1980,10,4,0
10/5/1980,1980,10,5,0
10/6/1980,1980,10,6,0
10/7/1980,1980,10,7,0
10/8/1980,1980,10,8,0
10/9/1980,1980,10,9,0
10/10/1980,1980,10,10,0
10/11/1980,1980,10,11,0
10/12/1980,1980,10,12,0
10/13/1980,1980,10,13,0
10/14/1980,1980,10,14,0
10/15/1980,1980,10,15,0
10/16/1980,1980,10,16,0
10/17/1980,1980,10,17,0
10/18/1980,1980,10,18,0
10/19/1980,1980,10,19,0
10/20/1980,1980,10,20,0
10/21/1980,1980,10,21,0
10/22/1980,1980,10,22,0
10/23/1980,1980,10,23,0
10/24/1980,1980,10,24,0
10/25/1980,1980,10,25,0
10/26/1980,1980,10,26,0
10/27/1980,1980,10,27,0
10/28/1980,1980,10,28,0
10/29/1980,1980,10,29,0
10/30/1980,1980,10,30,0
10/31/1980,1980,10,31,0
11/1/1980,1980,11,1,0
11/2/1980,1980,11,2,0
11/3/1980,1980,11,3,0
11/4/1980,1980,11,4,0
11/5/1980,1980,11,5,0
11/6/1980,1980,11,6,0
11/7/1980,1980,11,7,0
11/8/1980,1980,11,8,0
11/9/1980,1980,11,9,0
11/10/1980,1980,11,10,0
11/11/1980,1980,11,11,0
11/12/1980,1980,11,12,0
11/13/1980,1980,11,13,0
11/14/1980,1980,11,14,0
11/15/1980,1980,11,15,0
11/16/1980,1980,11,16,0
11/17/1980,1980,11,17,0
11/18/1980,1980,11,18,0
11/19/1980,1980,11,19,0
11/20/1980,1980,11,20,0
11/21/1980,1980,11,21,0
11/22/1980,1980,11,22,0
11/23/1980,1980,11,23,0
11/24/1980,1980,11,24,0
11/25/1980,1980,11,25,0
11/26/1980,1980,11,26,0
11/27/1980,1980,11,27,0
11/28/1980,1980,11,28,0
11/29/1980,1980,11,29,0
11/30/1980,1980,11,30,0
12/1/1980,1980,12,1,0
12/2/1980,1980,12,2,0
12/3/1980,1980,12,3,0
12/4/1980,1980,12,4,0
12/5/1980,1980,12,5,0
12/6/1980,1980,12,6,0
12/7/1980,1980,12,7,0
12/8/1980,1980,12,8,0
12/9/1980,1980,12,9,0
12/10/1980,1980,12,10,0
12/11/1980,1980,12,11,0
12/12/1980,1980,12,12,0
12/13/1980,1980,12,13,0
12/14/1980,1980,12,14,0
12/15/1980,1980,12,15,0
12/16/1980,1980,12,16,0
12/17/1980,1980,12,17,0
12/18/1980,1980,12,18,0
12/19/1980,1980,12,19,0
12/20/1980,1980,12,20,0
12/21/1980,1980,12,21,0
12/22/1980,1980,12,22,0
12/23/1980,1980,12,23,0
12/24/1980,1980,12,24,0
12/25/1980,1980,12,25,0
12/26/1980,1980,12,26,0
12/27/1980,1980,12,27,0
12/28/1980,1980,12,28,0
12/29/1980,1980,12,29,0
12/30/1980,1980,12,30,0
12/31/1980,1980,12,31,0
1/1/1981,1981,1,1,0
1/2/1981,1981,1,2,0
1/3/1981,1981,1,3,0
1/4/1981,1981,1,4,0
1/5/1981,1981,1,5,0
1/6/1981,1981,1,6,0
1/7/1981,1981,1,7,0
1/8/1981,1981,1,8,0
1/9/1981,1981,1,9,0
1/10/1981,1981,1,10,0
1/11/1981,1981,1,11,0
1/12/1981,1981,1,12,0
1/13/1981,1981,1,13,0
1/14/1981,1981,1,14,0
1/15/1981,1981,1,15,0
1/16/1981,1981,1,16,0
1/17/1981,1981,1,17,0
1/18/1981,1981,1,18,0
1/19/1981,1981,1,19,0
1/20/1981,1981,1,20,0
1/21/1981,1981,1,21,0
1/22/1981,1981,1,22,0
1/23/1981,1981,1,23,0
1/24/1981,1981,1,24,0
1/25/1981,1981,1,25,0
1/26/1981,1981,1,26,0
1/27/1981,1981,1,27,0
1/28/1981,1981,1,28,0
1/29/1981,1981,1,29,0
1/30/1981,1981,1,30,0
1/31/1981,1981,1,31,0
2/1/1981,1981,2,1,0
2/2/1981,1981,2,2,0
2/3/1981,1981,2,3,0
2/4/1981,1981,2,4,0
2/5/1981,1981,2,5,0
2/6/1981,1981,2,6,0
2/7/1981,1981,2,7,0
2/8/1981,1981,2,8,0
2/9/1981,1981,2,9,0
2/10/1981,1981,2,10,0
2/11/1981,1981,2,11,0
2/12/1981,1981,2,12,0
2/13/1981,1981,2,13,0
2/14/1981,1981,2,14,0
2/15/1981,1981,2,15,0
2/16/1981,1981,2,16,0
2/17/1981,1981,2,17,618.9198113
2/18/1981,1981,2,18,577.6584906
2/19/1981,1981,2,19,297.0815094
2/20/1981,1981,2,20,218.685
2/21/1981,1981,2,21,132.0362264
2/22/1981,1981,2,22,74.27037736
2/23/1981,1981,2,23,61.89198113
2/24/1981,1981,2,24,66.01811321
2/25/1981,1981,2,25,86.64877358
2/26/1981,1981,2,26,40.43609434
2/27/1981,1981,2,27,13.61623585
2/28/1981,1981,2,28,0.88
3/1/1981,1981,3,1,6.972461183
3/2/1981,1981,3,2,6.030236698
3/3/1981,1981,3,3,5.37067956
3/4/1981,1981,3,4,4.993789766
3/5/1981,1981,3,5,4.616899972
3/6/1981,1981,3,6,4.993789766
3/7/1981,1981,3,7,8.29157546
3/8/1981,1981,3,8,27.32451004
3/9/1981,1981,3,9,26.38228556
3/10/1981,1981,3,10,23.5556121
3/11/1981,1981,3,11,6.521276447
3/12/1981,1981,3,12,5.387141413
3/13/1981,1981,3,13,4.253006378
3/14/1981,1981,3,14,3.402405103
3/15/1981,1981,3,15,2.80698421
3/16/1981,1981,3,16,2.410036948
3/17/1981,1981,3,17,2.098149813
3/18/1981,1981,3,18,1.701202551
3/19/1981,1981,3,19,1.50272892
3/20/1981,1981,3,20,1.389315417
3/21/1981,1981,3,21,0
3/22/1981,1981,3,22,0
3/23/1981,1981,3,23,0
3/24/1981,1981,3,24,0
3/25/1981,1981,3,25,0
3/26/1981,1981,3,26,0
3/27/1981,1981,3,27,0
3/28/1981,1981,3,28,0
3/29/1981,1981,3,29,0
3/30/1981,1981,3,30,0
3/31/1981,1981,3,31,0
4/1/1981,1981,4,1,0
4/2/1981,1981,4,2,0
4/3/1981,1981,4,3,0
4/4/1981,1981,4,4,0
4/5/1981,1981,4,5,0
4/6/1981,1981,4,6,0
4/7/1981,1981,4,7,0
4/8/1981,1981,4,8,0
4/9/1981,1981,4,9,0
4/10/1981,1981,4,10,0
4/11/1981,1981,4,11,0.104558961
4/12/1981,1981,4,12,0.133075041
4/13/1981,1981,4,13,0.133075041
4/14/1981,1981,4,14,0.133075041
4/15/1981,1981,4,15,0.066537521
4/16/1981,1981,4,16,0.066537521
4/17/1981,1981,4,17,0.066537521
4/18/1981,1981,4,18,0.03802144
4/19/1981,1981,4,19,0.03802144
4/20/1981,1981,4,20,0.03802144
4/21/1981,1981,4,21,0.772046468
4/22/1981,1981,4,22,0.772046468
4/23/1981,1981,4,23,0.772046468
4/24/1981,1981,4,24,0.772046468
4/25/1981,1981,4,25,0.772046468
4/26/1981,1981,4,26,0.772046468
4/27/1981,1981,4,27,0.772046468
4/28/1981,1981,4,28,0.772046468
4/29/1981,1981,4,29,0.772046468
4/30/1981,1981,4,30,0.772046468
5/1/1981,1981,5,1,1.089947955
5/2/1981,1981,5,2,1.089947955
5/3/1981,1981,5,3,1.089947955
5/4/1981,1981,5,4,1.089947955
5/5/1981,1981,5,5,1.089947955
5/6/1981,1981,5,6,1.089947955
5/7/1981,1981,5,7,1.089947955
5/8/1981,1981,5,8,1.089947955
5/9/1981,1981,5,9,1.089947955
5/10/1981,1981,5,10,1.089947955
5/11/1981,1981,5,11,13.48810594
5/12/1981,1981,5,12,13.48810594
5/13/1981,1981,5,13,13.48810594
5/14/1981,1981,5,14,13.48810594
5/15/1981,1981,5,15,13.48810594
5/16/1981,1981,5,16,13.48810594
5/17/1981,1981,5,17,13.48810594
5/18/1981,1981,5,18,13.48810594
5/19/1981,1981,5,19,13.48810594
5/20/1981,1981,5,20,13.48810594
5/21/1981,1981,5,21,0
5/22/1981,1981,5,22,0
5/23/1981,1981,5,23,0
5/24/1981,1981,5,24,2.431241667
5/25/1981,1981,5,25,7.293725
5/26/1981,1981,5,26,11.62767754
5/27/1981,1981,5,27,8.667905073
5/28/1981,1981,5,28,6.765194203
5/29/1981,1981,5,29,8.139374276
5/30/1981,1981,5,30,7.716549638
5/31/1981,1981,5,31,8.667905073
6/1/1981,1981,6,1,11.67552806
6/2/1981,1981,6,2,16.98258627
6/3/1981,1981,6,3,8.172869643
6/4/1981,1981,6,4,4.351787732
6/5/1981,1981,6,5,2.759670269
6/6/1981,1981,6,6,1.910540956
6/7/1981,1981,6,7,1.379835135
6/8/1981,1981,6,8,1.167552806
6/9/1981,1981,6,9,0.85974343
6/10/1981,1981,6,10,0.605004636
6/11/1981,1981,6,11,12.79528028
6/12/1981,1981,6,12,10.49869151
6/13/1981,1981,6,13,13.77953261
6/14/1981,1981,6,14,11.48294384
6/15/1981,1981,6,15,8.202102744
6/16/1981,1981,6,16,6.889766305
6/17/1981,1981,6,17,4.593177537
6/18/1981,1981,6,18,2.296588768
6/19/1981,1981,6,19,1.312336439
6/20/1981,1981,6,20,1.312336439
6/21/1981,1981,6,21,1.407849442
6/22/1981,1981,6,22,1.407849442
6/23/1981,1981,6,23,1.407849442
6/24/1981,1981,6,24,1.407849442
6/25/1981,1981,6,25,1.407849442
6/26/1981,1981,6,26,1.407849442
6/27/1981,1981,6,27,1.407849442
6/28/1981,1981,6,28,1.407849442
6/29/1981,1981,6,29,1.407849442
6/30/1981,1981,6,30,1.407849442
7/1/1981,1981,7,1,2.770284386
7/2/1981,1981,7,2,2.770284386
7/3/1981,1981,7,3,2.770284386
7/4/1981,1981,7,4,2.770284386
7/5/1981,1981,7,5,2.770284386
7/6/1981,1981,7,6,2.770284386
7/7/1981,1981,7,7,2.770284386
7/8/1981,1981,7,8,2.770284386
7/9/1981,1981,7,9,2.770284386
7/10/1981,1981,7,10,2.770284386
7/11/1981,1981,7,11,0
7/12/1981,1981,7,12,0
7/13/1981,1981,7,13,0
7/14/1981,1981,7,14,0
7/15/1981,1981,7,15,0
7/16/1981,1981,7,16,0
7/17/1981,1981,7,17,0
7/18/1981,1981,7,18,0
7/19/1981,1981,7,19,0
7/20/1981,1981,7,20,0
7/21/1981,1981,7,21,0
7/22/1981,1981,7,22,0
7/23/1981,1981,7,23,0
7/24/1981,1981,7,24,0
7/25/1981,1981,7,25,0
7/26/1981,1981,7,26,0
7/27/1981,1981,7,27,0
7/28/1981,1981,7,28,0
7/29/1981,1981,7,29,0
7/30/1981,1981,7,30,0
7/31/1981,1981,7,31,0
8/1/1981,1981,8,1,0.998062808
8/2/1981,1981,8,2,0.513289444
8/3/1981,1981,8,3,0.313676882
8/4/1981,1981,8,4,0.199612562
8/5/1981,1981,8,5,0.199612562
8/6/1981,1981,8,6,0.114064321
8/7/1981,1981,8,7,0.114064321
8/8/1981,1981,8,8,0
8/9/1981,1981,8,9,0
8/10/1981,1981,8,10,0
8/11/1981,1981,8,11,0
8/12/1981,1981,8,12,0
8/13/1981,1981,8,13,0
8/14/1981,1981,8,14,0
8/15/1981,1981,8,15,0
8/16/1981,1981,8,16,0
8/17/1981,1981,8,17,0
8/18/1981,1981,8,18,0
8/19/1981,1981,8,19,0
8/20/1981,1981,8,20,0
8/21/1981,1981,8,21,0
8/22/1981,1981,8,22,0
8/23/1981,1981,8,23,0
8/24/1981,1981,8,24,0
8/25/1981,1981,8,25,0
8/26/1981,1981,8,26,0
8/27/1981,1981,8,27,0
8/28/1981,1981,8,28,0
8/29/1981,1981,8,29,0
8/30/1981,1981,8,30,0
8/31/1981,1981,8,31,0
9/1/1981,1981,9,1,0
9/2/1981,1981,9,2,0
9/3/1981,1981,9,3,0
9/4/1981,1981,9,4,0
9/5/1981,1981,9,5,0
9/6/1981,1981,9,6,0
9/7/1981,1981,9,7,0
9/8/1981,1981,9,8,0
9/9/1981,1981,9,9,0
9/10/1981,1981,9,10,0
9/11/1981,1981,9,11,0
9/12/1981,1981,9,12,0
9/13/1981,1981,9,13,0
9/14/1981,1981,9,14,0
9/15/1981,1981,9,15,0
9/16/1981,1981,9,16,0
9/17/1981,1981,9,17,0
9/18/1981,1981,9,18,0
9/19/1981,1981,9,19,0
9/20/1981,1981,9,20,0
9/21/1981,1981,9,21,0
9/22/1981,1981,9,22,0
9/23/1981,1981,9,23,0
9/24/1981,1981,9,24,0
9/25/1981,1981,9,25,0
9/26/1981,1981,9,26,0
9/27/1981,1981,9,27,0
9/28/1981,1981,9,28,0
9/29/1981,1981,9,29,0
9/30/1981,1981,9,30,0
10/1/1981,1981,10,1,0
10/2/1981,1981,10,2,0
10/3/1981,1981,10,3,0
10/4/1981,1981,10,4,0
10/5/1981,1981,10,5,0
10/6/1981,1981,10,6,0
10/7/1981,1981,10,7,0
10/8/1981,1981,10,8,0
10/9/1981,1981,10,9,0
10/10/1981,1981,10,10,0
10/11/1981,1981,10,11,0
10/12/1981,1981,10,12,0
10/13/1981,1981,10,13,0
10/14/1981,1981,10,14,0
10/15/1981,1981,10,15,0
10/16/1981,1981,10,16,0
10/17/1981,1981,10,17,0
10/18/1981,1981,10,18,0
10/19/1981,1981,10,19,0
10/20/1981,1981,10,20,0
10/21/1981,1981,10,21,0
10/22/1981,1981,10,22,0
10/23/1981,1981,10,23,0
10/24/1981,1981,10,24,0
10/25/1981,1981,10,25,0
10/26/1981,1981,10,26,0
10/27/1981,1981,10,27,0
10/28/1981,1981,10,28,0
10/29/1981,1981,10,29,0
10/30/1981,1981,10,30,0
10/31/1981,1981,10,31,0
11/1/1981,1981,11,1,0.151666667
11/2/1981,1981,11,2,0.163333333
11/3/1981,1981,11,3,0.151666667
11/4/1981,1981,11,4,0.128333333
11/5/1981,1981,11,5,0.112
11/6/1981,1981,11,6,0.112
11/7/1981,1981,11,7,0.128333333
11/8/1981,1981,11,8,0.112
11/9/1981,1981,11,9,0.112
11/10/1981,1981,11,10,0.128333333
11/11/1981,1981,11,11,0.151666667
11/12/1981,1981,11,12,0.186666667
11/13/1981,1981,11,13,0.186666667
11/14/1981,1981,11,14,0.21
11/15/1981,1981,11,15,0.21
11/16/1981,1981,11,16,0.186666667
11/17/1981,1981,11,17,0.21
11/18/1981,1981,11,18,0.21
11/19/1981,1981,11,19,0.186666667
11/20/1981,1981,11,20,0.116666667
11/21/1981,1981,11,21,0.163333333
11/22/1981,1981,11,22,0.245
11/23/1981,1981,11,23,0.256666667
11/24/1981,1981,11,24,0.221666667
11/25/1981,1981,11,25,0.21
11/26/1981,1981,11,26,0.151666667
11/27/1981,1981,11,27,0.14
11/28/1981,1981,11,28,0.116666667
11/29/1981,1981,11,29,0.093333333
11/30/1981,1981,11,30,0.186666667
12/1/1981,1981,12,1,0.108333333
12/2/1981,1981,12,2,0.175
12/3/1981,1981,12,3,0.116666667
12/4/1981,1981,12,4,0.125
12/5/1981,1981,12,5,0.15
12/6/1981,1981,12,6,0.2
12/7/1981,1981,12,7,0.166666667
12/8/1981,1981,12,8,0.15
12/9/1981,1981,12,9,0.15
12/10/1981,1981,12,10,0.158333333
12/11/1981,1981,12,11,0.133333333
12/12/1981,1981,12,12,0.116666667
12/13/1981,1981,12,13,0.066666667
12/14/1981,1981,12,14,0.033333333
12/15/1981,1981,12,15,0.016666667
12/16/1981,1981,12,16,0.025
12/17/1981,1981,12,17,0.033333333
12/18/1981,1981,12,18,0.05
12/19/1981,1981,12,19,0.083333333
12/20/1981,1981,12,20,0.125
12/21/1981,1981,12,21,0.1
12/22/1981,1981,12,22,0.075
12/23/1981,1981,12,23,0.05
12/24/1981,1981,12,24,0.075
12/25/1981,1981,12,25,0.083333333
12/26/1981,1981,12,26,0.066666667
12/27/1981,1981,12,27,0.05
12/28/1981,1981,12,28,0.033333333
12/29/1981,1981,12,29,0.025
12/30/1981,1981,12,30,0.016666667
12/31/1981,1981,12,31,0.008333333
1/1/1982,1982,1,1,0
1/2/1982,1982,1,2,0
1/3/1982,1982,1,3,0
1/4/1982,1982,1,4,0
1/5/1982,1982,1,5,0
1/6/1982,1982,1,6,0
1/7/1982,1982,1,7,0
1/8/1982,1982,1,8,0
1/9/1982,1982,1,9,0
1/10/1982,1982,1,10,0
1/11/1982,1982,1,11,0
1/12/1982,1982,1,12,0
1/13/1982,1982,1,13,0
1/14/1982,1982,1,14,0
1/15/1982,1982,1,15,0
1/16/1982,1982,1,16,0
1/17/1982,1982,1,17,0
1/18/1982,1982,1,18,0
1/19/1982,1982,1,19,0
1/20/1982,1982,1,20,0
1/21/1982,1982,1,21,0
1/22/1982,1982,1,22,0
1/23/1982,1982,1,23,0
1/24/1982,1982,1,24,0
1/25/1982,1982,1,25,0.1
1/26/1982,1982,1,26,0.25
1/27/1982,1982,1,27,0.05
1/28/1982,1982,1,28,0
1/29/1982,1982,1,29,0
1/30/1982,1982,1,30,0
1/31/1982,1982,1,31,0
2/1/1982,1982,2,1,0
2/2/1982,1982,2,2,0
2/3/1982,1982,2,3,0
2/4/1982,1982,2,4,0
2/5/1982,1982,2,5,0
2/6/1982,1982,2,6,0
2/7/1982,1982,2,7,0
2/8/1982,1982,2,8,0
2/9/1982,1982,2,9,0
2/10/1982,1982,2,10,0
2/11/1982,1982,2,11,0
2/12/1982,1982,2,12,0
2/13/1982,1982,2,13,0
2/14/1982,1982,2,14,0.000627549
2/15/1982,1982,2,15,0.001568874
2/16/1982,1982,2,16,0.003137747
2/17/1982,1982,2,17,0.006275494
2/18/1982,1982,2,18,0.047066206
2/19/1982,1982,2,19,0.141198619
2/20/1982,1982,2,20,0.156887355
2/21/1982,1982,2,21,0.078443677
2/22/1982,1982,2,22,0.031377471
2/23/1982,1982,2,23,0.015688735
2/24/1982,1982,2,24,0.007844368
2/25/1982,1982,2,25,0.004706621
2/26/1982,1982,2,26,0.003451522
2/27/1982,1982,2,27,0.003137747
2/28/1982,1982,2,28,0.002823972
3/1/1982,1982,3,1,0
3/2/1982,1982,3,2,0
3/3/1982,1982,3,3,0
3/4/1982,1982,3,4,0
3/5/1982,1982,3,5,0
3/6/1982,1982,3,6,0
3/7/1982,1982,3,7,0
3/8/1982,1982,3,8,0
3/9/1982,1982,3,9,0
